,Restaurant,URL,Latitude,Longitude,Latitude & Longitude
447,Burger Jack - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tekies-frappe-and-burgers-wkl-building-available-for-long-distance-delivery-delivery/2-CZNEGCCHGRNXGJ,14.5995,120.9842,"14.5995,120.9842"
448,The Rib Shack - Quezon City [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/burger-jack-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C3BGNN2GCVEJAN,14.5995,120.9842,"14.5995,120.9842"
449,MAFS Delivery - Navotas [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/the-rib-shack-quezon-city-available-for-long-distance-delivery-delivery/2-C3DWGLLDR2U2AJ,14.5995,120.9842,"14.5995,120.9842"
450,24/7 Virtual Pub - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mafs-delivery-navotas-available-for-long-distance-delivery-delivery/2-C2DWV2ABUETHUE,14.5995,120.9842,"14.5995,120.9842"
451,TGI Fridays - Glorietta 3 [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/24-7-virtual-pub-ust-available-for-long-distance-delivery-delivery/2-C2DBEVJATFEAGA,14.5995,120.9842,"14.5995,120.9842"
452,Pink's Burgers and Hotdogs - Greenhills [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tgi-fridays-glorietta-3-available-for-long-distance-delivery-delivery/2-CYKFKB3YGAEECE,14.5995,120.9842,"14.5995,120.9842"
453,El Nacho Libre - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pink-s-burgers-and-hotdogs-greenhills-available-for-long-distance-delivery-delivery/2-C2JBBBM1L7AYNX,14.5995,120.9842,"14.5995,120.9842"
454,Galo - Solaris One [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/el-nacho-libre-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C3BGNN2GEXEBC2,14.5995,120.9842,"14.5995,120.9842"
455,Torch Restaurant - Greenhills [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/galo-solaris-one-available-for-long-distance-delivery-delivery/PHGFSTI0000024j,14.5995,120.9842,"14.5995,120.9842"
456,Merry Moo - Kraver's Ermita,https://food.grab.com/ph/en/restaurant/torch-restaurant-greenhills-available-for-long-distance-delivery-delivery/PHGFSTI000000fr,14.5995,120.9842,"14.5995,120.9842"
457,Cloud Cakes and Shakes - Kraver's San Juan [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/merry-moo-kraver-s-ermita-delivery/2-C3BWGFXEJ7VYJN,14.5995,120.9842,"14.5995,120.9842"
458,Black Kimchi - Kraver's Ermita [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cloud-cakes-and-shakes-kraver-s-san-juan-available-for-long-distance-delivery-delivery/2-C2EBRYEHUENXFA,14.5995,120.9842,"14.5995,120.9842"
459,Mean Greens - GrabKitchen (Glorietta) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/black-kimchi-kraver-s-ermita-available-for-long-distance-delivery-delivery/2-C2VKJK3FC4N3TE,14.5995,120.9842,"14.5995,120.9842"
460,Alt Scoops - Banawe [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mean-greens-grabkitchen-glorietta-available-for-long-distance-delivery-delivery/2-CY6YUEMGFAJ2FE,14.5995,120.9842,"14.5995,120.9842"
461,Wildflour Burger - Rada [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/alt-scoops-banawe-available-for-long-distance-delivery-delivery/2-C3JEG8ADLE2FRJ,14.5995,120.9842,"14.5995,120.9842"
462,GrabCoffee by Frank & Dean - GrabKitchen (Glorietta) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/wildflour-burger-rada-available-for-long-distance-delivery-delivery/2-C2MFKB21V23ZBA,14.5995,120.9842,"14.5995,120.9842"
463,GrabCoffee by Frank & Dean - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/grabcoffee-by-frank-dean-grabkitchen-glorietta-available-for-long-distance-delivery-delivery/2-CY3AMCLVN7EZC6,14.5995,120.9842,"14.5995,120.9842"
464,SMASH! by Burger Jack - Ermita,https://food.grab.com/ph/en/restaurant/grabcoffee-by-frank-dean-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C2M1TPNUUCBVNA,14.5995,120.9842,"14.5995,120.9842"
465,The Kula Press - Valencia Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/smash-by-burger-jack-ermita-delivery/2-C3KTKAU1G32GR6,14.5995,120.9842,"14.5995,120.9842"
466,WingHub - Maria Natividad Street,https://food.grab.com/ph/en/restaurant/the-kula-press-valencia-street-available-for-long-distance-delivery-delivery/2-C23HHEBUHGEYLX,14.5995,120.9842,"14.5995,120.9842"
467,Chops To Go - SM Manila,https://food.grab.com/ph/en/restaurant/winghub-maria-natividad-street-delivery/2-C2LBGCJGJJAHPE,14.5995,120.9842,"14.5995,120.9842"
468,Three Guys and a Grill - M.H Del Pilar Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/chops-to-go-sm-manila-delivery/2-CZBHAKAWAPAGGE,14.5995,120.9842,"14.5995,120.9842"
469,Burning Wings Ph - Galas [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/three-guys-and-a-grill-m-h-del-pilar-street-available-for-long-distance-delivery-delivery/2-C2CYDANCVCDHAT,14.5995,120.9842,"14.5995,120.9842"
470,Sizzlin' Steak - Malate [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/burning-wings-ph-galas-available-for-long-distance-delivery-delivery/2-C2MZV2B3LP3VCA,14.5995,120.9842,"14.5995,120.9842"
471,Burger Burger - Del Fierro Street,https://food.grab.com/ph/en/restaurant/sizzlin-steak-malate-available-for-long-distance-delivery-delivery/2-C2JZGTW1EFLJKA,14.5995,120.9842,"14.5995,120.9842"
472,Candy Corner - SM San Lazaro [Available for LONG-DISTANCE DELIVERY,https://food.grab.com/ph/en/restaurant/burger-burger-del-fierro-street-delivery/2-C2TCG6KXGCBJPE,14.5995,120.9842,"14.5995,120.9842"
473,Wingsand Burger - Aurora Boulevard [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/candy-corner-sm-san-lazaro-available-for-long-distance-delivery-delivery/2-CYNURVMDVJXHGA,14.5995,120.9842,"14.5995,120.9842"
474,Zark's Burgers - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/wingsand-burger-aurora-boulevard-available-for-long-distance-delivery-delivery/2-C2CYTEBBLUJKN2,14.5995,120.9842,"14.5995,120.9842"
475,Big Guys! Pizza - Lacson Avenue,https://food.grab.com/ph/en/restaurant/zark-s-burgers-ust-available-for-long-distance-delivery-delivery/2-C2VZMEUEPGADDA,14.5995,120.9842,"14.5995,120.9842"
476,Mammy's Kitchen - Gelinos Street,https://food.grab.com/ph/en/restaurant/big-guys-pizza-lacson-avenue-delivery/PHGFSTI0000012r,14.5995,120.9842,"14.5995,120.9842"
477,RACKS - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mammy-s-kitchen-gelinos-street-delivery/2-CZEJHFWBAYWXTJ,14.5995,120.9842,"14.5995,120.9842"
478,Cafe Aquatica - Binondo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/racks-robinsons-place-manila-available-for-long-distance-delivery-delivery/PHGFSTI000000z2,14.5995,120.9842,"14.5995,120.9842"
479,Five Spice Express - Ramada by Wyndham Manila Central [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-aquatica-binondo-available-for-long-distance-delivery-delivery/PHGFSTI000003f9,14.5995,120.9842,"14.5995,120.9842"
480,BreadTalk - SM Manila,https://food.grab.com/ph/en/restaurant/five-spice-express-ramada-by-wyndham-manila-central-available-for-long-distance-delivery-delivery/PHGFSTI000001pi,14.5995,120.9842,"14.5995,120.9842"
481,Banapple - SM San Lazaro [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/breadtalk-sm-manila-delivery/2-CZEWLZKCGTJDT6,14.5995,120.9842,"14.5995,120.9842"
482,The Coffee Bean & Tea Leaf - Laperal Apartments,https://food.grab.com/ph/en/restaurant/banapple-sm-san-lazaro-available-for-long-distance-delivery-delivery/2-C2K3TBCTV7AHCX,14.5995,120.9842,"14.5995,120.9842"
483,Cow-Wow Sausage Haus - 937 P. Noval,https://food.grab.com/ph/en/restaurant/the-coffee-bean-tea-leaf-laperal-apartments-delivery/2-C2DJA223BEC2NE,14.5995,120.9842,"14.5995,120.9842"
484,Sbarro - SM San Lazaro [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cow-wow-sausage-haus-937-p-noval-delivery/AWjGMbxcZXYdMpch2oCh,14.5995,120.9842,"14.5995,120.9842"
485,Mister Donut - Lacson Underpass,https://food.grab.com/ph/en/restaurant/sbarro-sm-san-lazaro-available-for-long-distance-delivery-delivery/PHGFSTI0000017u,14.5995,120.9842,"14.5995,120.9842"
486,Go! Salads - Basilio [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mister-donut-lacson-underpass-delivery/2-C2XWJAXTEF3GA2,14.5995,120.9842,"14.5995,120.9842"
487,Pound - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/go-salads-basilio-available-for-long-distance-delivery-delivery/2-C2JBNFBVAPNWVA,14.5995,120.9842,"14.5995,120.9842"
488,Figaro Coffee - Intramuros [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pound-robinsons-place-manila-available-for-long-distance-delivery-delivery/2-CZLHWELYHA4FT2,14.5995,120.9842,"14.5995,120.9842"
489,Jamba Juice - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/figaro-coffee-intramuros-available-for-long-distance-delivery-delivery/2-C2KUCYAVRBDTLA,14.5995,120.9842,"14.5995,120.9842"
490,Mo' Cookies - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/jamba-juice-robinsons-place-manila-available-for-long-distance-delivery-delivery/2-CYLEL3W3GKJJCT,14.5995,120.9842,"14.5995,120.9842"
491,Taters - SM San Lazaro,https://food.grab.com/ph/en/restaurant/mo-cookies-robinsons-place-manila-available-for-long-distance-delivery-delivery/2-CZBGTLAKE32ENJ,14.5995,120.9842,"14.5995,120.9842"
492,Pezzo - Robinsons Manila,https://food.grab.com/ph/en/restaurant/taters-sm-san-lazaro-delivery/2-C2ACJ2DCC332WE,14.5995,120.9842,"14.5995,120.9842"
493,Monster Wings - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pezzo-robinsons-manila-delivery/PHGFSTI000001dy,14.5995,120.9842,"14.5995,120.9842"
494,Brothers Burger Express - SM Santa Mesa [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/monster-wings-sm-manila-available-for-long-distance-delivery-delivery/2-C2EARBA2JY2JDE,14.5995,120.9842,"14.5995,120.9842"
495,Bbqshack - Banawe Macopa St [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/brothers-burger-express-sm-santa-mesa-available-for-long-distance-delivery-delivery/2-C2UTHBEULYEKJE,14.5995,120.9842,"14.5995,120.9842"
496,Lil' Orbits Mini Donuts - SM Sta. Mesa [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bbqshack-banawe-macopa-st-available-for-long-distance-delivery-delivery/2-CZM3EU5YEVDBCE,14.5995,120.9842,"14.5995,120.9842"
497,Rackshack - Circuit Makati [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/lil-orbits-mini-donuts-sm-sta-mesa-available-for-long-distance-delivery-delivery/2-CZKJETV1T4JER6,14.5995,120.9842,"14.5995,120.9842"
498,Whole Pet Kitchen Pet Deli & Barkery - M. Paterno Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/rackshack-circuit-makati-available-for-long-distance-delivery-delivery/PHGFSTI000001oq,14.5995,120.9842,"14.5995,120.9842"
499,Dean & DeLuca - Eton [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/whole-pet-kitchen-pet-deli-barkery-m-paterno-street-available-for-long-distance-delivery-delivery/2-CY4JLAEKGXEEVX,14.5995,120.9842,"14.5995,120.9842"
500,Bad Boys Burgers - Hyacinth [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/dean-deluca-eton-available-for-long-distance-delivery-delivery/PHGFSTI000000rt,14.5995,120.9842,"14.5995,120.9842"
501,Jack O' Wings - Kalayaan [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bad-boys-burgers-hyacinth-available-for-long-distance-delivery-delivery/2-C2LXGAUFT24YJ2,14.5995,120.9842,"14.5995,120.9842"
502,BBQ Shack - Jose Abad Santos [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/jack-o-wings-kalayaan-available-for-long-distance-delivery-delivery/2-C2J1J7JWABVCEN,14.5995,120.9842,"14.5995,120.9842"
503,Bondi & Bourke - Salcedo Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bbq-shack-jose-abad-santos-available-for-long-distance-delivery-delivery/2-CZM3EU5YECJ3LX,14.5995,120.9842,"14.5995,120.9842"
504,Sunrise Buckets - Santolan Town Plaza [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bondi-bourke-salcedo-street-available-for-long-distance-delivery-delivery/2-C2NDALDJACACRX,14.5995,120.9842,"14.5995,120.9842"
505,8Cuts - Salcedo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/sunrise-buckets-santolan-town-plaza-available-for-long-distance-delivery-delivery/PHGFSTI000002m4,14.5995,120.9842,"14.5995,120.9842"
506,Tender Bob's - Greenhills [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/8cuts-salcedo-available-for-long-distance-delivery-delivery/2-CYKEJZBGNKBAMA,14.5995,120.9842,"14.5995,120.9842"
507,The Figaro Group Express - Caltex E. Rodriguez [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tender-bob-s-greenhills-available-for-long-distance-delivery-delivery/2-CYVBJACXVZBDVE,14.5995,120.9842,"14.5995,120.9842"
508,It's Time Unliwings - Sampaloc,https://food.grab.com/ph/en/restaurant/the-figaro-group-express-caltex-e-rodriguez-available-for-long-distance-delivery-delivery/2-C24CBF3EMELHV6,14.5995,120.9842,"14.5995,120.9842"
509,Perico's Grill - Mendiola,https://food.grab.com/ph/en/restaurant/it-s-time-unliwings-sampaloc-delivery/2-C2JEHETAJKVWCT,14.5995,120.9842,"14.5995,120.9842"
510,Kalsada Burger - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/perico-s-grill-mendiola-delivery/2-CZLHT26DWFWEWE,14.5995,120.9842,"14.5995,120.9842"
511,Chic N' Honey - Manila,https://food.grab.com/ph/en/restaurant/kalsada-burger-ust-available-for-long-distance-delivery-delivery/2-CZJ2MBCEDBCWHE,14.5995,120.9842,"14.5995,120.9842"
512,The Gastro Bus - Jhocson Street,https://food.grab.com/ph/en/restaurant/chic-n-honey-manila-delivery/2-CZNEG65KGFT3ET,14.5995,120.9842,"14.5995,120.9842"
513,MyOhana Cafe - Sampaloc [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/the-gastro-bus-jhocson-street-delivery/2-C2M1AFWGCLCYWA,14.5995,120.9842,"14.5995,120.9842"
514,Cinnabon - Robinsons Magnolia [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/myohana-cafe-sampaloc-available-for-long-distance-delivery-delivery/2-C2JWTF4AJKA3TE,14.5995,120.9842,"14.5995,120.9842"
515,Cafe Dominique - West Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cinnabon-robinsons-magnolia-available-for-long-distance-delivery-delivery/2-CZLXSETCLKN2JA,14.5995,120.9842,"14.5995,120.9842"
516,Little Owl Cafe - Broadway Avenue [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-dominique-west-triangle-available-for-long-distance-delivery-delivery/PHGFSTI000000hb,14.5995,120.9842,"14.5995,120.9842"
517,Dulcinea - Greenbelt 5 [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/little-owl-cafe-broadway-avenue-available-for-long-distance-delivery-delivery/PHGFSTI0000009y,14.5995,120.9842,"14.5995,120.9842"
518,The Test Kitchen by Josh Boutwood - Rockwell [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/dulcinea-greenbelt-5-available-for-long-distance-delivery-delivery/PHGFSTI000000ru,14.5995,120.9842,"14.5995,120.9842"
519,The Hidden Geek Bistro - Vicente Cruz,https://food.grab.com/ph/en/restaurant/the-test-kitchen-by-josh-boutwood-rockwell-available-for-long-distance-delivery-delivery/2-CZMKMF4CDA6TFA,14.5995,120.9842,"14.5995,120.9842"
520,Hackensack - Promenade [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/the-hidden-geek-bistro-vicente-cruz-delivery/2-CZB3WB4YHAB2VX,14.5995,120.9842,"14.5995,120.9842"
521,VARDA Flame Grill - Espana,https://food.grab.com/ph/en/restaurant/hackensack-promenade-available-for-long-distance-delivery-delivery/2-C2C2N33KPFNYGX,14.5995,120.9842,"14.5995,120.9842"
522,Lots'A Pizza - Fisher Mall Malabon [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/varda-flame-grill-espana-delivery/2-CYUUNATYLBXENN,14.5995,120.9842,"14.5995,120.9842"
523,H.I.D Burgers - Sgt. Esguerra [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/lots-a-pizza-fisher-mall-malabon-available-for-long-distance-delivery-delivery/2-CZAWUE5FSF4HC6,14.5995,120.9842,"14.5995,120.9842"
524,Chicken Shack - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/h-i-d-burgers-sgt-esguerra-available-for-long-distance-delivery-delivery/2-C2EBWENFGXJ3PE,14.5995,120.9842,"14.5995,120.9842"
525,Burgerville - Manila [Available for LONG-DISTANCE DELIVERY,https://food.grab.com/ph/en/restaurant/chicken-shack-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDUBAZPGCJE2,14.5995,120.9842,"14.5995,120.9842"
526,Tito Wings Manila - Onyx Street,https://food.grab.com/ph/en/restaurant/burgerville-manila-available-for-long-distance-delivery-delivery/2-C3CZTPVFV2MYTA,14.5995,120.9842,"14.5995,120.9842"
527,Giron by Zieckiel - V. Mapa,https://food.grab.com/ph/en/restaurant/tito-wings-manila-onyx-street-delivery/2-C2NJCA3CJK3DV6,14.5995,120.9842,"14.5995,120.9842"
528,Buns & Burgers - Aurora [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/giron-by-zieckiel-v-mapa-delivery/2-C2MGJEWHR2WVNT,14.5995,120.9842,"14.5995,120.9842"
529,Potato Giant - R Square Mall [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/buns-burgers-aurora-available-for-long-distance-delivery-delivery/2-C3KWVFCVLCABJX,14.5995,120.9842,"14.5995,120.9842"
530,Emmanuel's - Mabini Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/potato-giant-r-square-mall-available-for-long-distance-delivery-delivery/2-CZMWRFMCAPKGNJ,14.5995,120.9842,"14.5995,120.9842"
531,Brooklyn's New York Pizza - San Antonio [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/emmanuel-s-mabini-street-available-for-long-distance-delivery-delivery/2-C2CGLZJFA2XVPE,14.5995,120.9842,"14.5995,120.9842"
532,Burger Central Grill Station - Banawe [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/brooklyn-s-new-york-pizza-san-antonio-available-for-long-distance-delivery-delivery/PHGFSTI000002fy,14.5995,120.9842,"14.5995,120.9842"
